OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
44555959, , ,1, ,162556,1,30,HUNT AVE,DARLICH AVE, , , , ,HUNTINGTON CT, ,0, ,,535273,162556011,0,0.07,45222921,029,5273,,19,Combined Total,Y,,2019,F,586,61,32,21,3,2014,601,10,53,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,24,4,Estimated,,,,,40,40,66
44555960, , ,1, ,114326,1,30,COUNTRY WALK,BECKER CROSSING, , , , ,AUTUMN RUN, ,0, ,,165104,114326011,0,0.71,45216792,093,5104,,19,Combined Total,Y,,2019,F,291,22,11,14,10,2014,294,7,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,24,8,Estimated,,,,,23,21,24
44555961, ,5,1, ,139912,1,30,NY 5,WADWORTH RD, , , , ,RIVER RD,CR84,0, ,,428140,139912011,0,1.84,45323900,051,8140,,7,Combined Total,Y,,2019,F,1806,190,125,176,67,2019,1797,11,66,2012,1655,2007,1589,,,2019,39,13,10,4,1,60,26,1,9,1,1,0,2019,2019,55,59,60,65,82,15,13.07251072,59.18663025,0,243,13,Actual,,,,,149,107,175
44555962,270,3,1, ,100229,1,30,N FRENCH RD,Erie/Niag Co Line, ,4044050, , , , ,45, ,,530415,100229011,1.3,3.72,45299882,029,0415,,16,Combined Total,Y,,2019,F,9771,966,727,412,163,2017,9754,10,75,2015,8944,2013,9091,2009,6593,2017,25,6,4,2,0,75,19,1,4,1,0,0,2019,2017,45,48,48,54,6,0,13.07251072,59.18663025,0,575,6,Actual,,,,,557,525,729
44555965, , ,1, ,230190,1,30,LAFAYETTE PL,MERRICK RD, , , , ,OCEAN AVE, ,30, ,,031398,230190011,0.5,1.1,45310829,059,1398,,17,Combined Total,Y,,2019,F,2349,206,110,77,6,2018,2364,9,53,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,83,4,Estimated,,,,,167,177,243
44555975,3,3,1, ,100265,9,40,CR 30 PICKETT COR,RT 970G CADYVILLE, ,1000860, ,Y, , ,55, ,,710207,100265091,12.32,18.84,45304233,019,0207,,4,Combined Total,Y,,2019,F,3936,385,225,192,85,2017,3955,10,58,2011,3720,2006,5728,2003,5198,2017,30,7,5,2,1,69,23,1,4,1,0,0,2019,2017,55,58,58,64,81,6,11.33219433,58.65974808,0,277,7,Actual,,,,,247,318,324
44555979, ,5,1, ,119883,1,30,MANHATTAN AVE,ACME RD, , , , ,MCGOWAN RD,CR97,30, ,,238104,119883011,1.02,1.39,45320084,043,8104,,17,Combined Total,Y,,2019,F,1424,131,85,31,0,2018,1436,9,65,2015,1504,2012,1657,2009,1541,2015,18,2,2,0,0,81,16,0,2,1,0,0,2019,2015,30,34,34,39,0,0,13.07251072,59.18663025,0,31,2,Actual,,,,,84,105,143
44555981, ,5,1, ,193259,1,30,COLLYER AVE,N HEMPSTEAD RD, , , , ,LITTLE TOR RD,CR33,30, ,,858020,193259011,5.51,6.3,45276813,087,8020,,16,Combined Total,Y,,2019,A,12463,993,512,271,4,2019,12463,8,52,2016,12227,2010,10995,,,2019,11,2,2,0,0,89,9,0,2,1,0,0,2019,2019,30,40,41,46,1,0,13.07251072,59.18663025,0,275,2,Actual,,,,,920,742,956
44555982, , ,1, ,276815,1,30,CORPORATE DR,GREENBURGH T/L, , , , ,SPRAIN RD, ,30, ,,871272,263346011,0,0.26,45336330,119,1272,,16,Combined Total,Y,,2019,F,9115,746,377,309,33,2018,9128,8,51,2014,10690,2011,7176,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,342,4,Estimated,,,,,544,816,815
44555983, , ,1, ,276815,1,30,CORPORATE DR,GREENBURGH T/L, , , , ,SPRAIN RD, ,30, ,,871272,276815011,0,0.77,45336330,119,1272,,16,Combined Total,Y,,2019,F,9115,746,377,309,33,2018,9128,8,51,2014,10690,2011,7176,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,342,4,Estimated,,,,,544,816,815
44555984, , ,1, ,263346,1,30,YONKERS C/L,JACKSON AVE, , , , ,SPRAIN RD, ,30, ,,871272,263346011,0,0.26,45336330,119,1272,,16,Combined Total,Y,,2019,F,9115,746,377,309,33,2018,9128,8,51,2014,10690,2011,7176,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,342,4,Estimated,,,,,544,816,815
44555985, , ,1, ,263346,1,30,YONKERS C/L,JACKSON AVE, , , , ,SPRAIN RD, ,30, ,,871272,276815011,0,0.77,45336330,119,1272,,16,Combined Total,Y,,2019,F,9115,746,377,309,33,2018,9128,8,51,2014,10690,2011,7176,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,342,4,Estimated,,,,,544,816,815
44555986, , ,1, ,111924,1,30,FEEDER DAM RD,NOLAN RD,2002833, , , ,TANGLEWOOD DR, ,30, ,,151009,111924011,0,0.85,45262271,091,1009,,17,Combined Total,Y,,2019,A,1104,135,80,43,5,2019,1104,12,59,2016,1149,2013,1078,2010,874,2019,23,4,4,0,0,77,18,1,3,1,1,0,2019,2019,30,28,30,35,0,0,13.07251072,59.18663025,0,48,4,Actual,,,,,124,57,142
44555988, , ,1, ,150458,1,30,CENTERLINE RD,BENNINGTON T/L, , , , ,MAXON RD, ,0, ,,462213,150458011,2.1,5.11,45325277,121,2213,,9,Combined Total,Y,,2019,F,276,25,20,14,3,2018,283,9,79,2005,235,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,17,6,Estimated,,,,,28,21,27
44555992, , ,1, ,151004,1,30,ROSE T/L,WHISKEY HILL RD, , , , ,SALTER COLVIN R, ,0, ,,475027,151004011,0,1.1,45221173,117,5027,,8,Combined Total,Y,,2019,F,352,38,26,18,4,2014,377,11,68,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,22,6,Estimated,,,,,17,20,27
44555997, , ,0,0I086015206A,275175,1,30,I-86 EB (OFF),NY 954J (ON), ,1071900, ,Y,Exit 10 over St, ,0,Y,,526317,275175011,0,0.81,45299329,013,6317,,11,Combined Total,Y,Y,2019,F,1451,139,139,79,33,2017,1449,10,100,2013,1389,,,,,2017,35,8,5,2,0,65,27,1,5,1,0,0,2019,2017,65,56,57,64,62,8,13.07251072,59.18663025,0,112,8,Actual,,,,,86,104,154
44556002, , ,1, ,255933,1,30,WATSON AVE,WESTCHESTER AV, , , , ,MORRISON AVE, ,25, ,,014193,255933011,0.43,0.63,45281429,005,4193,,17,Combined Total,Y,,2019,A,6454,481,411,448,48,2019,6454,7,85,2017,7095,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,496,8,Estimated,,,,,519,361,426
44556006,133,3,1, ,100065,1,30,CR 5 SEVEN BRIDGES RD,RT 987D OVER SAWMILL RIVER P, ,1037740, , , , ,35, ,,870471,100065011,6.26,8.09,45277256,119,0471,,16,Combined Total,Y,,2019,F,8020,687,413,272,29,2016,8054,9,60,2013,8453,2010,11902,2006,9647,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,301,4,Estimated,,,,,618,592,759
44556007, , ,1, ,233093,1,30,ISLAND PARKWAY,ISLAND PARKWAY, , , , ,ROOSEVELT PL, ,0, ,,035923,233093011,0,0.19,45256256,059,5923,,19,Combined Total,Y,,2019,F,96,8,4,4,0,2016,99,8,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,4,Estimated,,,,,7,6,9
44556011,940K, ,1, ,100673,1,30,MAPLE ST,RT 490I IS OVER, , , ,Y,Mount Read Blvd, ,30, ,,430943,100673011,0.23,0.36,45324232,055,0943,,14,Combined Total,Y,,2019,F,14227,1146,595,1117,346,2018,14234,8,52,2016,15071,2013,12247,2007,18055,2018,27,10,8,2,0,73,16,2,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1463,10,Actual,,,,,1106,963,1236
44556012, ,5,1, ,150021,1,30,NY19 N MAIN ST,SAYRE RD, ,3366430, , ,DALE RD,CR1,0, ,,466015,150021011,0,1.22,45269253,121,6015,,8,Combined Total,Y,,2019,F,1756,167,109,75,3,2016,1830,10,65,2015,1735,2009,1444,,,2016,29,4,4,0,0,70,25,2,3,1,0,0,2019,2016,55,47,49,56,16,1,13.07251072,59.18663025,0,78,4,Actual,,,,,116,134,150
44556021, , ,1, ,297357,1,30,HARVEY ST,FILLMORE PL, , , , ,BROWN PL, ,0, ,,065141,297357011,0,0.06,45231204,085,5141,,19,Combined Total,Y,,2019,F,85,11,11,4,0,2015,83,13,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,5,Estimated,,,,,6,2,11
44556032, , ,1, ,114062,1,30,ALVA RD,END LOOP, , , , ,DYNAMO CT, ,0, ,,165091,114062011,0,0.09,45216753,093,5091,,19,Combined Total,Y,,2019,F,106,10,6,5,4,2014,107,9,64,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,9,8,Estimated,,,,,8,9,10
44556033, , ,1, ,247242,1,30,BRENTWOOD RD,COMMACK RD, , , , ,CANDLEWOOD RD, ,30, ,,074213,247242011,1.57,2.41,45259950,103,4213,,16,Combined Total,Y,,2019,A,5849,515,305,197,25,2019,5849,9,59,2016,5710,2014,5115,2010,10144,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,222,4,Estimated,,,,,249,258,482
44556036, , ,1, ,257129,1,30,DITMARS BLVD,DRIVEWAY, , , , ,31ST ST, ,25, ,,054165,257129011,3.07,3.63,45230418,081,4165,,17,Combined Total,Y,,2019,A,6853,456,253,268,16,2019,6853,7,56,2015,7424,,,,,2019,10,4,4,0,2,89,5,0,4,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,284,4,Actual,,,,,464,407,459
44556041,5,3,1, ,100428,3,30,FARGO RD CR 19B,RT 237 STAFFORD, ,1001720, , , , ,55, ,,410013,100428031,18.3,20.32,45323507,037,0013,,6,Combined Total,Y,,2019,F,6310,557,304,324,131,2018,6374,9,55,2015,7034,2009,7014,2005,9514,2018,28,7,5,2,1,72,20,1,4,1,0,0,2019,2018,55,55,57,62,62,3,13.07251072,59.18663025,0,455,7,Actual,,,,,458,502,680
44556043, , ,1, ,300258,1,30,W 155TH ST,W 125TH ST, , , ,Y,BROADWAY, ,25, ,,041134,300258011,1.12,2.53,45206718,061,1134,,14,Combined Total,Y,,2019,A,14875,1019,645,1790,142,2019,14875,7,63,2011,23228,2007,19990,2004,26251,2019,13,13,12,1,1,86,0,6,6,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,1932,13,Actual,,,,,937,874,1110
44556052, ,5,1, ,193299,1,30,CR 106,CROSSCREEK LA, , , , ,WILLOW GROVE RD,CR98,30, ,,852037,193299011,0,1.31,45225908,087,2037,,16,Combined Total,Y,,2019,A,1130,126,79,38,4,2019,1130,11,63,2014,1311,2011,910,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,42,4,Estimated,,,,,108,60,136
44556057, , ,1, ,220671,1,30,ANN ST,SPRING ST, , , , ,WASHINGTON ST, ,0, ,,965035,220671011,0,0.1,45253310,105,5035,,19,Combined Total,Y,,2019,F,260,20,16,11,8,2015,270,8,78,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,19,7,Estimated,,,,,18,23,23
44556059, , ,1, ,258923,1,30,STATE ST,SECOR RD, , , , ,MAIN ST, ,0, ,,871395,258923011,0.23,0.33,45277540,119,1395,,16,Combined Total,Y,,2019,A,4875,466,287,115,4,2019,4875,10,62,2016,4742,,,,,2016,13,2,2,0,0,87,11,0,2,1,0,0,2019,2016,25,18,21,24,0,0,13.07251072,59.18663025,0,119,2,Actual,,,,,502,243,450
44556064, , ,1, ,249111,1,30,SMITHTOWN AVE,KNICKERBOCKER AVE, , , , ,RAILROAD AVE, ,40, ,,074229,249111011,0,1.1,45259980,103,4229,,16,Combined Total,Y,,2019,A,8117,930,810,243,24,2019,8117,11,87,2016,6009,2013,6471,2010,4926,2016,20,3,3,0,0,80,17,0,3,1,0,0,2019,2016,40,50,50,58,22,2,13.07251072,59.18663025,0,267,3,Actual,,,,,902,296,1035
44556069, , ,0,0I081013314B,272427,1,30,I-90 EXIT 36 TOLL BOOTH,I-81 NB (ON), ,1031660, ,Y,EXIT 25A I81 AT, ,0,Y,,336252,272427011,0.96,1.65,45322729,067,6252,,11,Combined Total,Y,Y,2019,F,3157,279,279,104,193,2018,3116,9,100,2014,4965,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,297,9,Estimated,,,,,192,197,280
44556070,190,1,1, ,100136,1,30,INTER 4 SMITH ST UNDER,INTER 5N HAMBURG ST UNDER, ,5512249, ,Y,Niagara Thruway, ,55, ,,530547,100136011,3.46,4.11,45327241,029,0547,,11,Combined Total,Y,,2019,F,93541,8003,5206,2703,5364,2018,93487,9,65,2016,87520,2013,85952,2012,75646,2018,18,9,3,6,0,82,9,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,8067,9,Actual,,,,,3153,3032,4373
44556071,190,1,1, ,100136,1,30,INTER 4 SMITH ST UNDER,INTER 5N HAMBURG ST UNDER, ,5512249, ,Y,Niagara Thruway, ,55, ,,530547,100136012,3.47,4.24,45327241,029,0547,,11,Combined Total,Y,,2019,F,93541,8003,5206,2703,5364,2018,93487,9,65,2016,87520,2013,85952,2012,75646,2018,18,9,3,6,0,82,9,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,8067,9,Actual,,,,,3153,3032,4373
44556073, , ,1, ,170252,1,30,W THURSTON ST,WARNICK ST, , , , ,WESTSIDE AVE, ,0, ,,625120,170252011,0.21,0.39,45223979,015,5120,,19,Combined Total,Y,,2019,F,203,42,25,9,1,2014,229,21,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,5,Estimated,,,,,52,29,28
44556075, , ,1, ,256076,1,30,65TH ST,60TH ST, ,2243650, , ,14TH AVE, ,25,Y,,026119,256076011,1.5,1.75,45310338,047,6119,,16,Combined Total,Y,Y,2019,F,5150,372,218,303,3,2018,5156,7,59,2015,5155,2009,4448,,,2018,9,6,6,0,1,90,3,3,3,1,1,0,2019,,,,,,,,13.07251072,59.18663025,0,306,6,Actual,,,,,339,320,376
44556082,906A, ,1, ,100529,2,30,RONKONKOMA AVE,HAWKINS AVE, , , ,Y,I495 SO SRVC RD, ,30,Y,,070829,100529021,17.92,18.1,45314433,103,0829,,14,Combined Total,Y,Y,2019,F,15335,1687,1687,1037,79,2018,15280,11,100,2016,14846,2010,10037,2008,16587,2018,28,7,7,1,0,72,21,1,6,1,1,0,2019,2018,50,30,36,43,0,0,13.07251072,59.18663025,0,1116,7,Actual,,,,,638,777,1652
44556085,278,3,1, ,100237,1,30,NY 7,RT 2 CLUMS COR END RT 278,3006293, , ,Y, , ,45, ,,140170,100237011,0,1.51,45261921,083,0170,,14,Combined Total,Y,,2019,A,6274,529,275,459,123,2019,6274,8,52,2016,6778,2010,5871,2006,6417,2019,31,9,7,2,1,68,22,1,7,1,0,0,2019,2019,45,46,47,52,3,0,13.07251072,59.18663025,0,582,9,Actual,,,,,453,424,578
44556088, , ,1, ,137287,1,40,POST RD,CR 121, ,2209520, , ,ALLEN ROAD, ,0, ,,356003,137287011,0,0.8,45209699,099,6003,,9,Combined Total,Y,,2019,A,23,2,2,1,0,2019,23,9,100,2012,39,2002,41,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,1,6,Estimated,,,,,1,2,2
44556097, , ,1, ,111309,1,30,HADLEY HILL RD,EDDY RD, ,2202730, , ,TOWER RD, ,0, ,,156011,111309011,0,3.14,45234833,091,6011,,9,Combined Total,Y,,2019,F,33,5,5,2,0,2015,33,14,100,2006,15,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2,6,Estimated,,,,,4,5,3
44556099,434,3,1, ,100397,2,30,NY 201 OVER,CITY OF BINGHAMTON,6939006,1077260, ,Y, , ,45, ,,910345,100397021,7.48,8.72,45208983,007,0345,,14,Combined Total,Y,,2019,F,26675,2309,1184,688,189,2011,25791,9,51,2009,30411,2006,33785,2002,30770,2009,,3,3,1,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,877,3,Actual,,,,,1682,2025,2456
44556100, , ,0,0I27801N202C,275622,1,30,I278 WB (OFF),GATLING PL, , , ,Y,I278 Exits 18-1, ,0,Y,,023016,275622011,0,0.33,45282156,047,3016,,11,Combined Total,Y,Y,2019,F,8153,584,584,517,330,2017,8105,7,100,2011,7720,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,847,10,Estimated,,,,,368,459,646
44556102, , ,1, ,297091,1,30,LYNHURST AVE,WILLOW AVE, , , , ,LANGERE PL, ,0,Y,,065128,297091011,0,0.07,45231176,085,5128,,19,Combined Total,Y,Y,2019,F,107,14,14,5,0,2015,104,13,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,5,Estimated,,,,,6,9,14
44556103, , ,1, ,122249,1,30,HIGH ST,S MAIN ST, , , , ,W HICKORY ST, ,30, ,,241204,122249011,0.16,0.44,45235857,053,1204,,17,Combined Total,Y,,2019,A,544,54,28,13,1,2019,544,10,51,2015,671,2009,746,,,2019,21,3,2,0,0,79,18,0,2,1,1,0,2019,2019,30,24,27,32,0,0,13.07251072,59.18663025,0,14,3,Actual,,,,,24,38,57
44556104, ,5,1, ,236328,1,30,HAWKINS AVE,MARK TREE RD, , , ,Y,NICOLLS RD,CR97,55, ,,078376,236328011,9.44,10.24,45317017,103,8376,,14,Combined Total,Y,,2019,F,38058,2937,1875,1036,346,2018,37923,8,64,,,,,,,2018,14,4,3,1,0,85,11,0,2,1,0,0,2019,2018,55,53,54,62,46,8,13.07251072,59.18663025,0,1382,4,Actual,,,,,2518,2096,3017
44556105, , ,1, ,196736,1,30,NEW COUNTY RD,CHERRY LA, ,3224140, , ,CHRISTMAS HILL, ,30, ,,856043,196736011,0,0.67,45276756,087,6043,,17,Combined Total,Y,,2019,F,2306,195,106,147,12,2016,2309,8,54,2013,2063,,,,,2016,22,7,6,1,0,77,15,2,4,1,1,0,2019,2016,30,29,33,40,0,0,13.07251072,59.18663025,0,159,7,Actual,,,,,194,142,210
44556114, , ,1, ,230268,1,30,DEAD END,VENUS RD, , , , ,PARKWAY DR E, ,0, ,,032912,230268011,0,0.02,45341299,059,2912,,19,Combined Total,Y,,2019,A,50,9,5,2,0,2019,50,18,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2,4,Estimated,,,,,0,4,9
44556119, ,5,1, ,152252,1,30,CR 75,HAMMOND HILL RD, ,3321070, , ,E OTTO RD,CR12,55, ,,516064,152252011,8.22,11.3,45269556,009,6064,,7,Combined Total,Y,,2019,F,1681,149,102,101,4,2016,1681,9,68,2013,2286,2007,1846,2003,1300,2016,30,6,6,0,0,70,24,0,6,1,0,0,2019,2016,55,54,55,61,48,3,13.07251072,59.18663025,0,105,6,Actual,,,,,104,137,147
44556120, , ,0,0I495010304D,271853,1,30,906B WB (OFF),I495 WB ON, , , ,Y,I495 Exit 37, ,0,Y,,033017,271853011,0,0.21,45283788,059,3017,,11,Combined Total,Y,Y,2019,F,7229,617,617,377,137,2017,7197,9,100,,,,,,,2017,19,7,5,2,0,81,11,2,4,1,0,0,2019,2017,55,39,40,45,1,0,13.07251072,59.18663025,0,514,7,Actual,,,,,660,378,550
44556125,93,3,1, ,100644,1,30,LOCKPORT S CITY LN,CR 123 ROBINSON RD - T/O LOC, , , ,Y,LOCKPORT BYPASS, ,55, ,,540105,100644011,23.33,24.59,45328455,063,0105,,14,Combined Total,Y,,2019,F,7306,686,359,592,292,2018,7320,9,52,2016,8026,2014,7868,2011,6973,2018,33,12,8,4,0,66,21,1,7,1,0,0,2019,2018,55,50,51,57,20,0,13.07251072,59.18663025,0,884,12,Actual,,,,,585,454,741
44556128, , ,1, ,236578,1,30,STRAIGHT PATH,GARDEN CITY AVE, , , , ,SO 22ND ST, ,0, ,,072468,236578011,0,0.36,45213687,103,2468,,19,Combined Total,Y,,2019,F,309,26,14,11,1,2014,324,8,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,12,4,Estimated,,,,,23,27,25
44556129,20,2,1, ,100147,2,30,RT 400 AURORA EXPWY OVER,CR 330 BULLIS ROAD, , , ,Y, , ,45, ,,530098,100478021,28.96,29.31,45299684,029,0098,,14,Combined Total,Y,,2019,F,30320,2701,1590,1519,458,2017,30434,9,59,2012,35982,2009,33062,2006,32898,2009,,7,5,2,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,1977,7,Actual,,,,,1625,2024,2663
44556130, , ,1, ,195301,1,30,CAMPHILL RD,TOWN LINE, , , , ,QUAKER RD, ,30, ,,851232,195301011,0,0.07,45305613,087,1232,,17,Combined Total,Y,,2019,F,684,54,33,45,7,2017,685,8,60,2009,673,,,,,2009,,8,7,1,,,,,,,1,0,2019,,,,,,,,13.07251072,59.18663025,0,52,8,Actual,,,,,76,47,75
44556131, , ,1, ,235408,1,30,E NEW YORK AVE,E MINEOLA AVE, , , , ,NEWBOULD AVE, ,0, ,,035724,235408011,0.07,0.12,45229513,059,5724,,19,Combined Total,Y,,2019,F,236,20,11,9,1,2015,245,8,55,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,4,Estimated,,,,,17,17,20
44556133, , ,1, ,115150,1,30,UNION AVE,NOTT ST, , , , ,LENOX RD, ,0, ,,161252,115150011,0,0.36,45235083,093,1252,,17,Combined Total,Y,,2019,A,4430,375,190,108,4,2019,4430,8,51,2015,3684,2010,2676,,,2019,14,3,2,0,0,86,11,0,2,1,0,0,2019,2019,30,31,32,38,0,0,13.07251072,59.18663025,0,112,3,Actual,,,,,329,285,408
44556142, , ,1, ,235145,1,30,MIDDLE NECK RD,GARDEN ST, , , , ,SUSQUEHANNA AVE, ,30, ,,034022,235145011,0,0.19,45284336,059,4022,,17,Combined Total,Y,,2019,A,1026,117,70,34,2,2019,1026,11,60,2017,1031,2008,989,2004,905,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,36,4,Estimated,,,,,88,74,126
44556145, ,5,1, ,156871,1,30,ROGERS RD,PLEASANT AVE, ,5512450, , ,AMSDELL RD,CR122,35, ,,536462,156871011,2.27,2.7,45271521,029,6462,,17,Combined Total,Y,,2019,F,5679,505,275,192,22,2019,6353,9,54,2015,3769,2013,4938,2010,5071,2016,21,4,3,0,0,79,17,1,3,1,0,0,2019,2016,35,40,40,45,0,0,13.07251072,59.18663025,0,214,4,Actual,,,,,301,386,537
44556150, , ,1, ,191213,1,30,WASHINGTON ST,WILSON AVE, , , , ,PHILLIPS ST, ,0, ,,835472,191213011,0,0.22,45275959,071,5472,,19,Combined Total,Y,,2019,F,872,68,37,34,10,2016,878,8,54,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,44,5,Estimated,,,,,60,67,74
44556154, , ,1, ,217169,1,30,SCHOHARIE CL,ROE RD, , , , ,LUTHERANVILLE R, ,0, ,,945086,217169011,0,0.16,45252839,077,5086,,9,Combined Total,Y,,2019,F,46,6,3,3,1,2015,49,12,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,8,Estimated,,,,,3,6,6
44556158, ,5,1, ,236273,1,30,LONG ISLAND EXP N SERV RD,LONG ISLAND EXP S SERV RD, ,1064139, , ,HORSEBLOCK RD,CR16,50, ,,078076,236273011,11.66,11.83,45260657,103,8076,,16,Combined Total,Y,,2019,F,22046,1800,1129,743,93,2016,21851,8,63,2014,21359,2004,20614,2002,17854,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,836,4,Estimated,,,,,1262,1483,1943
44556161,29,3,1, ,100251,2,30,START 29/67 OLAP,PERRY ST, , , , ,WEST MAIN ST, ,30, ,,210141,100251021,23.55,23.7,45235397,035,0141,,16,Combined Total,Y,,2019,A,7659,653,343,341,40,2019,7659,9,53,2015,8333,2013,7517,2009,7879,2019,23,5,4,1,1,76,18,1,4,1,0,0,2019,2019,30,15,14,23,0,0,13.07251072,59.18663025,0,381,5,Actual,,,,,510,580,688
44556162,29,3,1, ,100251,2,30,START 29/67 OLAP,PERRY ST, , , , ,WEST MAIN ST, ,30, ,,210141,119560011,0.63,0.78,45235397,035,0141,,16,Combined Total,Y,,2019,A,7659,653,343,341,40,2019,7659,9,53,2015,8333,2013,7517,2009,7879,2019,23,5,4,1,1,76,18,1,4,1,0,0,2019,2019,30,15,14,23,0,0,13.07251072,59.18663025,0,381,5,Actual,,,,,510,580,688
44556163,29,3,1, ,100251,2,30,START 29/67 OLAP,PERRY ST, , , , ,WEST MAIN ST, ,30, ,,210141,100457021,10.86,11.01,45235397,035,0141,,16,Combined Total,Y,,2019,A,7659,653,343,341,40,2019,7659,9,53,2015,8333,2013,7517,2009,7879,2019,23,5,4,1,1,76,18,1,4,1,0,0,2019,2019,30,15,14,23,0,0,13.07251072,59.18663025,0,381,5,Actual,,,,,510,580,688
44556166, , ,0,0I890011605B,273009,1,30,EDISON AVE,ERIE BLVD EB, , , ,Y,I890 Exit 4 at, ,0,Y,,163800,273009011,0,0.07,45291491,093,3800,,11,Combined Total,Y,Y,2019,F,13336,1475,1475,434,724,2017,12960,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1158,9,Estimated,,,,,1002,887,1545
44556168, , ,1, ,137261,1,40,NY 96,W SENECA RD, ,2209480, , ,ARDEN RD, ,0, ,,356001,137261011,0,3.55,45266903,099,6001,,9,Combined Total,Y,,2019,F,39,5,4,2,1,2016,39,14,67,2010,40,2000,76,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,3,6,Estimated,,,,,4,3,6
